Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.05756344172365267,0.30848395183278887,0.30558706787980855,50.0
0.17388222781505583,0.24982740627594524,0.2584631827558775,150.0
0.10029222228776016,0.2454111949414124,0.24912225541753388,250.0
0.03533427308675137,0.20411095396278128,0.2113877987423783,350.0
0.039223161173456936,0.1799448290267448,0.18176980650408564,450.0
0.044083585038993116,0.1604812956411376,0.16318965603448715,550.0
0.08972518103644471,0.17123014186778543,0.1666740694625196,650.0
0.058540342594277484,0.1585779221687503,0.15728943645799473,750.0
0.06148906730255991,0.14695516456520502,0.14689489798458671,850.0
0.05199239891463125,0.13574746880970923,0.13904293141819554,950.0
0.056916286604762424,0.13013141754055563,0.13119261269318203,1050.0
0.046347707848515364,0.12517355093321728,0.12498225191753246,1150.0
0.048950350519219345,0.1250838038530581,0.12263606105711326,1250.0
0.047577180688656455,0.11953364678149643,0.11918520062095495,1350.0
0.04299071422915735,0.11699613430991804,0.11798380027896893,1450.0
0.047923260709376726,0.11440351882820414,0.11585559400842908,1550.0
