Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.3467409014701843,0.3442302346229553,50.0
300.0,0.27726224064826965,0.2802412807941437,150.0
300.0,0.268032968044281,0.2726576030254364,250.0
300.0,0.2676633298397064,0.2746940553188324,350.0
300.0,0.25649887323379517,0.2635720670223236,450.0
300.0,0.24823345243930817,0.24834619462490082,550.0
300.0,0.2417922466993332,0.24532045423984528,650.0
300.0,0.2398173213005066,0.24511601030826569,750.0
300.0,0.23242580890655518,0.24324150383472443,850.0
300.0,0.23726874589920044,0.23836609721183777,950.0
300.0,0.22419603168964386,0.23273736238479614,1050.0
300.0,0.22812746465206146,0.2361000031232834,1150.0
300.0,0.21374934911727905,0.21912896633148193,1250.0
300.0,0.21666210889816284,0.22545666992664337,1350.0
300.0,0.21050839126110077,0.21629494428634644,1450.0
300.0,0.21434789896011353,0.22240577638149261,1550.0
