Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.09223002234584717,0.27536506105149444,0.28165634699837067,50.0
0.03652735287166497,0.21167989720965122,0.22168068674863745,150.0
0.02394769276579178,0.1442788254665792,0.14451229616044206,250.0
0.016226099832063537,0.14047104412424863,0.14305329141413403,350.0
0.01331278591966486,0.08154347343697313,0.08427646530779458,450.0
0.016099605603670783,0.07053365803804033,0.06089248593776003,550.0
0.020491843282101893,0.050934352399377075,0.051110893269053784,650.0
0.012345861732830647,0.0593429315654775,0.05016881116268279,750.0
0.010112834351335887,0.04159347265356751,0.034415499982393854,850.0
0.011716080942183918,0.027284512777014963,0.02693705497836121,950.0
0.009303519304419373,0.025938039740736493,0.024861223536719518,1050.0
0.01011887589980935,0.02161911472551003,0.021412726670603878,1150.0
0.008986740386021973,0.022829589269686455,0.022882546706606773,1250.0
0.009673768251829865,0.018382115622079625,0.018392169919151997,1350.0
0.010043700438605791,0.01733672514766812,0.017240464046835893,1450.0
0.009296514039447019,0.02095492259045781,0.020773663887437135,1550.0
