Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.3096332550048828,0.30803778767585754,50.0
300.0,0.17656512558460236,0.18259099125862122,150.0
300.0,0.15179412066936493,0.14820405840873718,250.0
300.0,0.11227231472730637,0.11755181849002838,350.0
300.0,0.1027815043926239,0.10440415143966675,450.0
300.0,0.09657398611307144,0.09888611733913422,550.0
300.0,0.09106183052062988,0.09265129268169403,650.0
300.0,0.08859343826770782,0.0908113345503807,750.0
300.0,0.08421644568443298,0.08665385842323303,850.0
300.0,0.0823192298412323,0.08349570631980896,950.0
300.0,0.08156895637512207,0.08099805563688278,1050.0
300.0,0.07447417080402374,0.07741513103246689,1150.0
300.0,0.07664189487695694,0.0779031440615654,1250.0
300.0,0.07410769164562225,0.0757107138633728,1350.0
300.0,0.0698312520980835,0.07363759726285934,1450.0
300.0,0.07064387202262878,0.07307024300098419,1550.0
