Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.3168106335999975,0.29071898604926066,0.30090010803823214,50.0
0.12590935467374487,0.24742962520892328,0.25145797095427713,150.0
0.0742643116836994,0.22874980247173066,0.23936369340646343,250.0
0.08192028921109874,0.21223730161004722,0.21229054018577312,350.0
0.08138719515613525,0.17227437115216185,0.17761766609198393,450.0
0.09135176116944999,0.15939105851157148,0.1594868561451212,550.0
0.11746093240673339,0.16084677233147315,0.1619013285059787,650.0
0.08121065964870462,0.15197730506432355,0.15489843038462398,750.0
0.08268479873190288,0.1528210431627925,0.1489044963307885,850.0
0.08010689031591453,0.13701291447642544,0.13960526088807512,950.0
0.11192411930991761,0.14019227757580707,0.14331716138413172,1050.0
0.07561296106302964,0.12822487185684425,0.13249970156461058,1150.0
0.07989078593885622,0.1221554020335974,0.12737814429439842,1250.0
0.07968350824033328,0.1269591248386702,0.12957659358644882,1350.0
0.07641384842391,0.11637937115575198,0.11986023076316756,1450.0
0.08123569635402993,0.12012177815671496,0.11832812536397232,1550.0
