Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.05292794459118384,0.3142495863848053,0.31051911051803516,50.0
0.16464087132580255,0.2451829661276612,0.25689744217701344,150.0
0.031664667642520246,0.23671460683379986,0.24297700923849233,250.0
0.039808372045444705,0.217136708139002,0.2212128545107981,350.0
0.03607764275601635,0.20215817691048016,0.20408265321883717,450.0
0.05200254606741886,0.1617712230495972,0.16906217468444884,550.0
0.08009605659558296,0.16685276908915722,0.16096912831545227,650.0
0.03529967100273024,0.16013415150980803,0.15682868797693378,750.0
0.038474640369514375,0.1537273841702106,0.150465067395201,850.0
0.05020577530749166,0.13066900908782936,0.1347271742662949,950.0
0.061369053835097456,0.13371440792310493,0.1356529746005784,1050.0
0.048729575925125855,0.1300644792316757,0.13462273163863328,1150.0
0.046645352009664166,0.1267744639999657,0.12826942814554826,1250.0
0.048608938632544535,0.12263910244208821,0.11912551063485216,1350.0
0.04441283469994204,0.11306346014181193,0.1162447743437561,1450.0
0.04780211585061416,0.11210472374345037,0.11530243765785419,1550.0
