Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.05713526170598651,0.277100510772369,0.2872459574651735,50.0
0.025037237431275797,0.10598118050569211,0.10760441532952218,150.0
0.02016376104342586,0.06706503338812846,0.06522582060653169,250.0
0.014428104117340515,0.03478810615812071,0.037552109173736116,350.0
0.010605355591056633,0.020417456594056603,0.021148664355030593,450.0
0.011141216472175213,0.018683368286295188,0.01871931453422091,550.0
0.011634881966132915,0.019645166805715528,0.02118712411814639,650.0
0.009364477705581884,0.015647255906026326,0.01585141385330363,750.0
0.008684059630313616,0.013715071963875147,0.014531052988653106,850.0
0.011210887245067348,0.014002546888354126,0.015291833342159845,950.0
0.009025270862008983,0.011378598518839994,0.012571810071879316,1050.0
0.009334186475543996,0.011593797031841388,0.012731045100357228,1150.0
0.007677410901605501,0.010005780782919407,0.011025615126298386,1250.0
0.007793252873746613,0.010546300250694108,0.011161370442913616,1350.0
0.008362704864108192,0.010248079610833311,0.01064087410124937,1450.0
0.008743019625858604,0.009785084599945565,0.010789975932061017,1550.0
