Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.02673329669017523,0.302900124332939,0.29539592262710374,50.0
0.06246786427899587,0.1860485531907624,0.19981550709021242,150.0
0.03328114029651486,0.1584880005912629,0.15949382860007405,250.0
0.028306419343552942,0.11189561631067187,0.11524394555050349,350.0
0.026395730439611364,0.09762464999185715,0.09875893653673945,450.0
0.028980241161371857,0.08267431669833354,0.08495447810961951,550.0
0.04289032606782139,0.081118459206302,0.08080026079038591,650.0
0.028686961103113567,0.07814327528663495,0.07648357013470457,750.0
0.028006504203475124,0.07119077939853531,0.07039568720257702,850.0
0.034209383672448926,0.0673019785801508,0.06649831745509936,950.0
0.03139369899925229,0.06432972423842975,0.06474243612780858,1050.0
0.026882644439223,0.06047327035188188,0.06053995121416149,1150.0
0.024702641208523387,0.0595604611908682,0.05787947150302209,1250.0
0.02990717996985966,0.059934600594638725,0.057840004450830554,1350.0
0.025315500066960123,0.057345545149735645,0.05510020094458878,1450.0
0.027436211706592023,0.05741687107623412,0.054658359081577554,1550.0
