Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.04605704764467842,0.3020262942058796,0.3016927357803002,50.0
0.027597586647899897,0.10006856612473213,0.10196210320203411,150.0
0.012388425509790526,0.06799616754084424,0.06880678756404981,250.0
0.011389536940236185,0.03151978950449647,0.03243389867409758,350.0
0.010541609384750706,0.027543825469456374,0.02832939634141112,450.0
0.010464666811437236,0.019667511593391713,0.02046674050350778,550.0
0.012214522313978661,0.016019119653975962,0.016633370832641936,650.0
0.009778269735296247,0.016434970533860997,0.01643587312954844,750.0
0.010054865852363332,0.014820194494453726,0.01556486647981952,850.0
0.009562961414339054,0.013822935226788279,0.015014633967005262,950.0
0.011216930023541091,0.014579775038392582,0.01473810250944593,1050.0
0.008185590873080253,0.011714209028624644,0.011925550345239512,1150.0
0.007066970194869017,0.009935979291495168,0.010704807011568382,1250.0
0.00790588267712775,0.009791176486492836,0.010277556928603684,1350.0
0.008161843018750135,0.010627867278394184,0.011035601236930145,1450.0
0.007637116558317152,0.009742135502737862,0.010663386602814934,1550.0
