Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.06229625866928071,0.19097269901086344,0.19718381520851616,50.0
0.04659608060667421,0.13001637574696892,0.13807563771576456,150.0
0.033528825346063634,0.11260318869156416,0.11736447412308149,250.0
0.03606893274193694,0.08966377351957325,0.09512982042348676,350.0
0.03385896335308574,0.0885502314711432,0.0912418597340727,450.0
0.03437594342696453,0.08397807923416224,0.08468430125926497,550.0
0.04889777851343849,0.08258762055447072,0.08343623790777992,650.0
0.040101217876736664,0.07919750287436354,0.0826419642225587,750.0
0.03749145123046661,0.0722609979754887,0.0734391222762644,850.0
0.03342101941579882,0.07464884692958033,0.07508961342217642,950.0
0.035957403977760934,0.07119423208678224,0.07085202003933849,1050.0
0.0347045905208585,0.06756964732973761,0.06792878801014142,1150.0
0.03519216196986421,0.06706691929828215,0.07020296485875267,1250.0
0.03714471728971261,0.06651122267478184,0.06620289138478358,1350.0
0.032404522225432594,0.0652242270187916,0.06040621050251693,1450.0
0.034244537093488604,0.061884016346458307,0.06250701006504569,1550.0
