Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.29088830947875977,0.29347410798072815,50.0
300.0,0.15736129879951477,0.15779803693294525,150.0
300.0,0.10791902244091034,0.11070762574672699,250.0
300.0,0.06439878046512604,0.06541869044303894,350.0
300.0,0.04941703379154205,0.04847961291670799,450.0
300.0,0.03513724356889725,0.03531889244914055,550.0
300.0,0.0350474938750267,0.036475203931331635,650.0
300.0,0.03050323948264122,0.03098050318658352,750.0
300.0,0.027982419356703758,0.02822939120233059,850.0
300.0,0.02673424780368805,0.025849763303995132,950.0
300.0,0.026562990620732307,0.026750318706035614,1050.0
300.0,0.023173028603196144,0.02326328493654728,1150.0
300.0,0.020879313349723816,0.022089846432209015,1250.0
300.0,0.02270723134279251,0.022729303687810898,1350.0
300.0,0.02066202461719513,0.020721079781651497,1450.0
300.0,0.01929025538265705,0.019207771867513657,1550.0
