Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.27562737464904785,0.28001049160957336,50.0
300.0,0.15905988216400146,0.1658496856689453,150.0
300.0,0.1040794849395752,0.1045171320438385,250.0
300.0,0.06267698109149933,0.065327487885952,350.0
300.0,0.04291297495365143,0.04202570393681526,450.0
300.0,0.02952699363231659,0.029968006536364555,550.0
300.0,0.030654199421405792,0.03202943503856659,650.0
300.0,0.02404392510652542,0.025037702172994614,750.0
300.0,0.024671645835042,0.02415897510945797,850.0
300.0,0.021019304171204567,0.021444393321871758,950.0
300.0,0.02057661861181259,0.020467188209295273,1050.0
300.0,0.019139055162668228,0.01833467371761799,1150.0
300.0,0.018671324476599693,0.019803598523139954,1250.0
300.0,0.017641708254814148,0.018274391070008278,1350.0
300.0,0.017466897144913673,0.017727060243487358,1450.0
300.0,0.016174595803022385,0.01700904592871666,1550.0
