Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.09331199412430062,0.18089769337436837,0.18208908963095505,50.0
0.05839895029512329,0.13732214740055956,0.14436212543346497,150.0
0.04059633126798951,0.12983909904870075,0.14011811137969804,250.0
0.03016306151990981,0.10909565260316066,0.11494402533379425,350.0
0.042628742332842286,0.10314738591831883,0.10922497726325119,450.0
0.039800001247946866,0.09201719074783692,0.09447229675712951,550.0
0.059525490881346094,0.09722773916481617,0.09763031505658659,650.0
0.0371250686564033,0.08318460973027407,0.08688425143506566,750.0
0.040223037329873014,0.07746005241446094,0.07872431814599998,850.0
0.033475512427127506,0.0743414058892298,0.07456778336232123,950.0
0.04433195597457051,0.07460453084271684,0.0761995477411432,1050.0
0.03294657980807019,0.06998026836414739,0.07125577664811907,1150.0
0.036227819663225844,0.06650258281516759,0.06860192958896427,1250.0
0.035569421536160196,0.0672785324570678,0.06559475520883416,1350.0
0.03932512710427801,0.06572864830667279,0.06476268792948252,1450.0
0.03768065276278669,0.06526017860516303,0.06532234964642525,1550.0
