Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.28760674595832825,0.2910434901714325,50.0
300.0,0.13789872825145721,0.14165709912776947,150.0
300.0,0.12615886330604553,0.12958340346813202,250.0
300.0,0.08152631670236588,0.08358845114707947,350.0
300.0,0.04530945420265198,0.047767434269189835,450.0
300.0,0.035191066563129425,0.036752764135599136,550.0
300.0,0.031594667583703995,0.031183253973722458,650.0
300.0,0.023654697462916374,0.023851707577705383,750.0
300.0,0.025652240961790085,0.027027437463402748,850.0
300.0,0.02894037589430809,0.029614463448524475,950.0
300.0,0.023937275633215904,0.023630918934941292,1050.0
300.0,0.020992662757635117,0.020998021587729454,1150.0
300.0,0.02126196026802063,0.021205537021160126,1250.0
300.0,0.017799850553274155,0.017764942720532417,1350.0
300.0,0.018260156735777855,0.019957132637500763,1450.0
300.0,0.01736138015985489,0.01746336929500103,1550.0
