Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.30534982681274414,0.3100317418575287,50.0
300.0,0.20081768929958344,0.2069341093301773,150.0
300.0,0.15134334564208984,0.15215660631656647,250.0
300.0,0.11507542431354523,0.11780523508787155,350.0
300.0,0.10294649749994278,0.10425540804862976,450.0
300.0,0.09902335703372955,0.10109979659318924,550.0
300.0,0.08608706295490265,0.08900884538888931,650.0
300.0,0.08349084109067917,0.08814278990030289,750.0
300.0,0.0822896659374237,0.08406858891248703,850.0
300.0,0.0816931426525116,0.08282938599586487,950.0
300.0,0.07750815898180008,0.07591557502746582,1050.0
300.0,0.07386411726474762,0.07464345544576645,1150.0
300.0,0.07485688477754593,0.07154767215251923,1250.0
300.0,0.0681491568684578,0.06830150634050369,1350.0
300.0,0.06729573756456375,0.06664402782917023,1450.0
300.0,0.06759941577911377,0.0673278346657753,1550.0
