Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.08303905503072707,0.2836030263769829,0.2891617254660231,50.0
0.12497654207009601,0.22079815281347875,0.22437064651167365,150.0
0.08559732883836618,0.21384432188538313,0.21737692126445082,250.0
0.08091251935631334,0.19386827606866136,0.19722017732113364,350.0
0.09873585049710043,0.1826071107530713,0.19099686617477515,450.0
0.0957614416799785,0.17570561176236904,0.1818614422893169,550.0
0.134103848908242,0.17183409308199823,0.1744675588246259,650.0
0.0831965250657332,0.16395992877634422,0.16748450394444783,750.0
0.1006442538459753,0.15840973642523284,0.15798710865893112,850.0
0.09637627343925323,0.15310747261445953,0.1561430206168462,950.0
0.10539215434522649,0.14602061238857506,0.14736968707371742,1050.0
0.07956081792522611,0.14221473641634655,0.14616416787139666,1150.0
0.10322186490080171,0.13553479421087186,0.1401461266106186,1250.0
0.08918233740961809,0.13765984642627802,0.13814723342978497,1350.0
0.08904087723081065,0.13340890420173598,0.1359088841176147,1450.0
0.09548606558671162,0.1363175361531399,0.14137792290624876,1550.0
