Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.1371750192844535,0.2855772667578665,0.2879461090525886,50.0
0.039771559248338355,0.2142868978645459,0.22340718403678925,150.0
0.01800793092129476,0.17814319255131067,0.17971524444296344,250.0
0.013763781476194207,0.11385623605654714,0.11919246772018241,350.0
0.012741426820400545,0.08814577654426517,0.09013096455907672,450.0
0.012866184104898074,0.04324104992853177,0.044299811651905656,550.0
0.021647616578900332,0.044290882586034315,0.04337569060405602,650.0
0.009931359521842199,0.04001555521608567,0.039766523579376545,750.0
0.010224985030954222,0.026069878463070875,0.02700657670751165,850.0
0.009200171329891817,0.027243828391052948,0.02763148670895613,950.0
0.013029456007365598,0.023750441087944822,0.024414830536075353,1050.0
0.0138531789190683,0.025151126943581084,0.02517297374763504,1150.0
0.011139799627417074,0.018457939696115196,0.01973480567683094,1250.0
0.008001840949681111,0.014427516024727851,0.014768489745279669,1350.0
0.008503759697528262,0.014179735496989448,0.015143603151384698,1450.0
0.007739967930421931,0.015820336630899653,0.01542775292681975,1550.0
