Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.12733006723398124,0.2881633186304946,0.2912170225398389,50.0
0.22675832252453593,0.24975868489908487,0.2599246615206152,150.0
0.07449169086323403,0.250706835568521,0.2596655654940156,250.0
0.0353377270754794,0.20395883328161749,0.21050004870289277,350.0
0.03254843530906098,0.17860327750405383,0.1831953917455242,450.0
0.051381613750907905,0.16587255047733704,0.169712690110316,550.0
0.07304660373938246,0.16559745257297476,0.16093163251174,650.0
0.03506476414280837,0.15702318996479186,0.1580476969051424,750.0
0.05910643251891813,0.15129187941875014,0.15650288072845137,850.0
0.06060203497528587,0.138512005493841,0.14547829105227567,950.0
0.061525707233292065,0.13893002867585744,0.14285017801831926,1050.0
0.041328041375342586,0.13177895317063576,0.13399069219850954,1150.0
0.04518620822371244,0.13379415389612154,0.13115060839783604,1250.0
0.04764701907078855,0.1291122132886057,0.127980286243413,1350.0
0.039119663273971525,0.11708745810697127,0.11602966396858972,1450.0
0.049640173945758675,0.1131758765990998,0.11592661582113523,1550.0
