Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.2422625712982455,0.29365634128008505,0.30214926835437794,50.0
0.15507353457022544,0.2653332309721105,0.2738992931427621,150.0
0.06675802113514663,0.2213154574718664,0.222414324265349,250.0
0.059046011110408296,0.1893302113129031,0.1954415748498307,350.0
0.06905752847659825,0.1755947357904223,0.17709847756098893,450.0
0.08383157384808214,0.15293407717660154,0.15691330071946846,550.0
0.12237313046504124,0.15500264001787956,0.16069302903362018,650.0
0.07306946700844168,0.15789732075914198,0.15963766769061583,750.0
0.0824522552404217,0.14599890153960465,0.14869976951605093,850.0
0.08638591840975512,0.13762810485284258,0.1361325847583209,950.0
0.09226589961870435,0.13687423818468167,0.13743154171378238,1050.0
0.07832540057520128,0.12756903375960496,0.13008333829836666,1150.0
0.08033970268939837,0.12600498531976367,0.12953707083618687,1250.0
0.08162727436951432,0.12244958548847097,0.12609035990670914,1350.0
0.07909980045811069,0.11863450883016553,0.11784998242309866,1450.0
0.06715352737878791,0.11534795199124126,0.11688984250950006,1550.0
