Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.16654302179813385,0.40596216917037964,0.4538228511810303,1000.0
0.14377349615097046,0.312407523393631,0.31105273962020874,2000.0
0.1164429560303688,0.2540397346019745,0.24148622155189514,3000.0
0.09095790237188339,0.203899085521698,0.18799643218517303,4000.0
0.15495958924293518,0.22418926656246185,0.2018457055091858,5000.0
0.08332885801792145,0.171913281083107,0.15406927466392517,6000.0
0.06081705167889595,0.1672751009464264,0.1325068324804306,7000.0
0.06306757777929306,0.13989277184009552,0.12579624354839325,8000.0
0.061188407242298126,0.1562528759241104,0.1199224665760994,9000.0
0.05716780573129654,0.13580849766731262,0.1093832328915596,10000.0
