Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.34468111395835876,0.3333148956298828,1000.0
300.0,0.2199871689081192,0.20114944875240326,2000.0
300.0,0.19639013707637787,0.17272502183914185,3000.0
300.0,0.15924310684204102,0.1480051726102829,4000.0
300.0,0.15083174407482147,0.1367819905281067,5000.0
300.0,0.14560726284980774,0.12575871706008911,6000.0
300.0,0.12395037710666656,0.11107124388217926,7000.0
300.0,0.12998025119304657,0.10965074598789215,8000.0
300.0,0.10875000804662704,0.09307227283716202,9000.0
300.0,0.11605352908372879,0.09366046977043152,10000.0
