Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.13494890928268433,0.41187211871147156,0.43815553188323975,1000.0
0.07387614250183105,0.29242461919784546,0.28056666254997253,2000.0
0.09203603118658066,0.2242542803287506,0.21956101059913635,3000.0
0.10128701478242874,0.21796463429927826,0.1943628191947937,4000.0
0.1051442101597786,0.21297134459018707,0.18423157930374146,5000.0
0.05818081647157669,0.1538623571395874,0.14357781410217285,6000.0
0.06918423622846603,0.1689598709344864,0.14258599281311035,7000.0
0.04588215798139572,0.14878793060779572,0.13891766965389252,8000.0
0.06607844680547714,0.14890402555465698,0.126834899187088,9000.0
0.05487352982163429,0.14128103852272034,0.1153908222913742,10000.0
