Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.4171468913555145,0.4178737699985504,1000.0
300.0,0.28323814272880554,0.270870178937912,2000.0
300.0,0.2178674340248108,0.1862669438123703,3000.0
300.0,0.19050122797489166,0.15545040369033813,4000.0
300.0,0.17254424095153809,0.13708974421024323,5000.0
300.0,0.15789847075939178,0.12428741902112961,6000.0
300.0,0.14806526899337769,0.11732311546802521,7000.0
300.0,0.13832305371761322,0.10890866070985794,8000.0
300.0,0.12395025789737701,0.10692618042230606,9000.0
300.0,0.1347879320383072,0.1061050295829773,10000.0
