Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.3506249785423279,0.34749478101730347,1000.0
300.0,0.22646641731262207,0.2007359266281128,2000.0
300.0,0.1800938993692398,0.15855103731155396,3000.0
300.0,0.1637571007013321,0.15125984907150269,4000.0
300.0,0.14507678151130676,0.14438654088973999,5000.0
300.0,0.13579395413398743,0.12194295436143875,6000.0
300.0,0.12159707397222519,0.11399186611175537,7000.0
300.0,0.11534606665372849,0.10423422068357468,8000.0
300.0,0.11089001595973969,0.09099099785089493,9000.0
300.0,0.12164787948131561,0.09668562561273575,10000.0
