Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.40418803691864014,0.4207473695278168,1000.0
300.0,0.2887420356273651,0.25355544686317444,2000.0
300.0,0.2193157970905304,0.194851815700531,3000.0
300.0,0.20182952284812927,0.16719043254852295,4000.0
300.0,0.17174944281578064,0.14097842574119568,5000.0
300.0,0.15521973371505737,0.12195384502410889,6000.0
300.0,0.1568956822156906,0.12254220992326736,7000.0
300.0,0.14999736845493317,0.10959883779287338,8000.0
300.0,0.12268000841140747,0.0989503562450409,9000.0
300.0,0.11979043483734131,0.09928849339485168,10000.0
