Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.39153897762298584,0.3997992277145386,1000.0
300.0,0.26912257075309753,0.23889203369617462,2000.0
300.0,0.20338742434978485,0.18363331258296967,3000.0
300.0,0.19290156662464142,0.15610851347446442,4000.0
300.0,0.17404505610466003,0.13798266649246216,5000.0
300.0,0.16527798771858215,0.12967750430107117,6000.0
300.0,0.15237420797348022,0.11729118973016739,7000.0
300.0,0.13807308673858643,0.10920446366071701,8000.0
300.0,0.13478757441043854,0.09826281666755676,9000.0
300.0,0.12288175523281097,0.10365907847881317,10000.0
