Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.1562539041042328,0.4024818241596222,0.4500746726989746,1000.0
0.0841442421078682,0.2877803444862366,0.2764489948749542,2000.0
0.10022382438182831,0.2375267595052719,0.21537551283836365,3000.0
0.09083724766969681,0.2004849910736084,0.17840370535850525,4000.0
0.10450007021427155,0.1949293315410614,0.1697361171245575,5000.0
0.07334551215171814,0.16917043924331665,0.14788153767585754,6000.0
0.05428372323513031,0.16143618524074554,0.12835729122161865,7000.0
0.07315191626548767,0.14978204667568207,0.1292148232460022,8000.0
0.057659830898046494,0.14643263816833496,0.12426620721817017,9000.0
0.05563495308160782,0.13297267258167267,0.11580206453800201,10000.0
