Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.32918989658355713,0.3198842704296112,1000.0
300.0,0.2284880131483078,0.19755734503269196,2000.0
300.0,0.18137358129024506,0.16269640624523163,3000.0
300.0,0.1580735146999359,0.14669100403785706,4000.0
300.0,0.14765706658363342,0.13571915984153748,5000.0
300.0,0.13625933229923248,0.12966477913856506,6000.0
300.0,0.13553453981876373,0.11452106595039368,7000.0
300.0,0.12234187871217728,0.10609124809503555,8000.0
300.0,0.12386506795883179,0.10344649851322174,9000.0
300.0,0.10876702517271042,0.09241359680891037,10000.0
