Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.4469298720359802,0.46780678629875183,1000.0
300.0,0.3533618152141571,0.35052475333213806,2000.0
300.0,0.3124753534793854,0.3105528652667999,3000.0
300.0,0.25539684295654297,0.2394159883260727,4000.0
300.0,0.2654694616794586,0.2581384778022766,5000.0
300.0,0.21895213425159454,0.20980270206928253,6000.0
300.0,0.20580017566680908,0.1952386349439621,7000.0
300.0,0.19716446101665497,0.18193387985229492,8000.0
300.0,0.1857314556837082,0.1665956825017929,9000.0
300.0,0.1790998876094818,0.1598316878080368,10000.0
