Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.4112796187400818,0.4184499680995941,1000.0
300.0,0.2836209535598755,0.25470054149627686,2000.0
300.0,0.2127058207988739,0.1962885707616806,3000.0
300.0,0.1901765912771225,0.16112402081489563,4000.0
300.0,0.19829145073890686,0.15791572630405426,5000.0
300.0,0.15631036460399628,0.12239368259906769,6000.0
300.0,0.14876314997673035,0.11582262814044952,7000.0
300.0,0.14721323549747467,0.11357046663761139,8000.0
300.0,0.12494350224733353,0.10371845960617065,9000.0
300.0,0.12927743792533875,0.0993017926812172,10000.0
