Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.4414927661418915,0.46081194281578064,1000.0
300.0,0.3501278758049011,0.33851686120033264,2000.0
300.0,0.30974477529525757,0.31202244758605957,3000.0
300.0,0.2529289424419403,0.24964269995689392,4000.0
300.0,0.23865044116973877,0.22348037362098694,5000.0
300.0,0.21725741028785706,0.2144884616136551,6000.0
300.0,0.20411963760852814,0.19715788960456848,7000.0
300.0,0.204414501786232,0.18405307829380035,8000.0
300.0,0.18923252820968628,0.16883142292499542,9000.0
300.0,0.2003077119588852,0.18136242032051086,10000.0
