Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
300.0,0.4596264064311981,0.48810437321662903,1000.0
300.0,0.35108789801597595,0.3372270166873932,2000.0
300.0,0.3132604658603668,0.30412665009498596,3000.0
300.0,0.2727508246898651,0.2492014318704605,4000.0
300.0,0.2510250508785248,0.2289210706949234,5000.0
300.0,0.23509953916072845,0.22908619046211243,6000.0
300.0,0.22082896530628204,0.19811159372329712,7000.0
300.0,0.19050388038158417,0.17930081486701965,8000.0
300.0,0.17883458733558655,0.16981761157512665,9000.0
300.0,0.17736759781837463,0.1588035672903061,10000.0
