Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.015215723775327206,0.4507451057434082,0.4585264027118683,1000.0
0.023549094796180725,0.3643527925014496,0.32780054211616516,2000.0
0.02185584045946598,0.2254539132118225,0.2140844464302063,3000.0
0.013691125437617302,0.19627556204795837,0.1504386669397354,4000.0
0.018804678693413734,0.1739235520362854,0.13853347301483154,5000.0
0.01083951536566019,0.15684883296489716,0.11122383177280426,6000.0
0.009152954444289207,0.1413564234972,0.10016558319330215,7000.0
0.00955378171056509,0.1307433694601059,0.09409970045089722,8000.0
0.02269456908106804,0.1156119704246521,0.08911700546741486,9000.0
0.01016349159181118,0.11231643706560135,0.07905295491218567,10000.0
