Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.07266079634428024,0.4027830958366394,0.4143182337284088,1000.0
0.05230306088924408,0.33030781149864197,0.3491404056549072,2000.0
0.05283129960298538,0.25128254294395447,0.2539386451244354,3000.0
0.04173043742775917,0.21183927357196808,0.19959966838359833,4000.0
0.04955378547310829,0.20577141642570496,0.18986152112483978,5000.0
0.024684438481926918,0.16960977017879486,0.15708009898662567,6000.0
0.015904484316706657,0.1364719271659851,0.12555511504411697,7000.0
0.020875336602330208,0.13930991291999817,0.12092258036136627,8000.0
0.023692047223448753,0.12832340598106384,0.10379500687122345,9000.0
0.025202056393027306,0.12968198955059052,0.1007179468870163,10000.0
