Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.05873813107609749,0.4029708802700043,0.42403101921081543,1000.0
0.04797181114554405,0.3272235691547394,0.3360426723957062,2000.0
0.03682364150881767,0.25247922539711,0.2573169767856598,3000.0
0.027101393789052963,0.20860089361667633,0.19448205828666687,4000.0
0.04367034137248993,0.17578133940696716,0.17565637826919556,5000.0
0.0200317595154047,0.16410687565803528,0.15883560478687286,6000.0
0.025025172159075737,0.15781204402446747,0.14374348521232605,7000.0
0.021229272708296776,0.13256102800369263,0.11890371888875961,8000.0
0.01977113075554371,0.1309395432472229,0.11619357764720917,9000.0
0.0233908724039793,0.11587526649236679,0.10022114217281342,10000.0
