Metric/train_mean,Metric/val_mean,Metric/test_mean,num_train_data
0.114594466984272,0.3972247540950775,0.42960530519485474,1000.0
0.10103427618741989,0.29819655418395996,0.27852752804756165,2000.0
0.14664193987846375,0.259035587310791,0.26979130506515503,3000.0
0.08103425055742264,0.19063568115234375,0.16428421437740326,4000.0
0.10667595267295837,0.2005181461572647,0.1781022846698761,5000.0
0.07017580419778824,0.16583381593227386,0.15160521864891052,6000.0
0.07513640820980072,0.1790662556886673,0.15062002837657928,7000.0
0.06012013182044029,0.1518370509147644,0.13070081174373627,8000.0
0.06194145232439041,0.1433432549238205,0.11130354553461075,9000.0
0.05759177729487419,0.13514892756938934,0.10826795548200607,10000.0
